timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,visited_cells,loss,timestamp
21000,21,-7.576875000000001,-30.307500000000005,0.98,0.5421500000000001,392,0.0,2025-12-24T00:03:57.743974Z
21250,22,4.556770833333333,18.22708333333333,0.98,0.31212500000000015,392,0.0,2025-12-24T00:03:57.852973Z
21500,22,8.520625000000003,34.08250000000001,0.98,0.2923500000000001,392,0.0,2025-12-24T00:03:57.957281Z
21750,22,10.359687500000001,41.438750000000006,0.98,0.2632250000000001,392,0.0,2025-12-24T00:03:58.061759Z
22000,22,16.506875000000008,66.02750000000003,0.98,0.2594500000000001,392,0.0,2025-12-24T00:03:58.165888Z
22250,23,9.736562500000005,38.94625000000002,0.98,0.27007500000000007,392,0.0,2025-12-24T00:03:58.281524Z
22500,23,-1.3443750000000008,-5.377500000000003,0.98,0.31955000000000006,392,0.0,2025-12-24T00:03:58.386290Z
22750,23,5.018749999999999,20.074999999999996,0.98,0.2645000000000001,392,0.0,2025-12-24T00:03:58.490709Z
23000,23,6.5131250000000005,26.052500000000002,0.98,0.29295000000000004,392,0.0,2025-12-24T00:03:58.595570Z
23250,24,7.660729166666667,30.64291666666667,0.98,0.2974750000000001,392,0.0,2025-12-24T00:03:58.714590Z
23500,24,-1.7946875000000007,-7.178750000000003,0.98,0.3015750000000001,392,0.0,2025-12-24T00:03:58.819913Z
23750,24,2.065,8.26,0.98,0.25880000000000014,392,0.0,2025-12-24T00:03:58.924454Z
24000,24,3.492187499999997,13.968749999999988,0.98,0.2706250000000001,392,0.0,2025-12-24T00:03:59.029593Z
24250,25,-2.5056250000000015,-10.022500000000006,0.97,0.2944500000000001,388,0.0,2025-12-24T00:03:59.151672Z
24500,25,8.777500000000018,35.11000000000007,0.98,0.29780000000000006,392,0.0,2025-12-24T00:03:59.259393Z
24750,25,6.953750000000002,27.81500000000001,0.98,0.2637000000000001,392,0.0,2025-12-24T00:03:59.363889Z
25000,25,-1.4153125000000002,-5.661250000000001,0.98,0.2992250000000001,392,0.0,2025-12-24T00:03:59.468501Z
25250,26,9.648229166666663,38.59291666666666,0.97,0.3244750000000001,388,0.0,2025-12-24T00:03:59.584344Z
25500,26,2.0331250000000027,8.132500000000011,0.98,0.4313500000000001,392,0.0,2025-12-24T00:03:59.696149Z
25750,26,-9.506562500000001,-38.026250000000005,0.98,0.678525,392,0.0,2025-12-24T00:03:59.841650Z
26000,26,-13.810937500000003,-55.24375000000001,0.98,0.9958750000000002,392,0.0,2025-12-24T00:04:00.024829Z
26250,27,-3.061458333333336,-12.245833333333344,0.98,0.3112500000000002,392,0.0,2025-12-24T00:04:00.142784Z
26500,27,9.7853125,39.14125,0.98,0.2861750000000001,392,0.0,2025-12-24T00:04:00.249410Z
26750,27,5.794062499999997,23.17624999999999,0.98,0.2544750000000002,392,0.0,2025-12-24T00:04:00.355493Z
27000,27,9.000312499999998,36.00124999999999,0.98,0.25997500000000007,392,0.0,2025-12-24T00:04:00.461160Z
27250,28,-6.887812500000003,-27.55125000000001,0.525,0.6130250000000003,210,0.0,2025-12-24T00:04:00.674744Z
27500,28,-3.590312499999998,-14.361249999999991,0.775,0.6612250000000001,310,0.0,2025-12-24T00:04:00.883445Z
27750,28,2.294999999999993,9.179999999999971,0.87,0.7674,348,0.0,2025-12-24T00:04:01.088238Z
28000,28,-13.05,-52.2,0.87,1.0,348,0.0,2025-12-24T00:04:01.289709Z
28250,29,5.763750000000002,23.055000000000007,0.5525,0.5829000000000001,221,0.0,2025-12-24T00:04:01.500007Z
28500,29,-3.9140625,-15.65625,0.7775,0.6611250000000001,311,0.0,2025-12-24T00:04:01.705503Z
28750,29,5.8828125000000036,23.531250000000014,0.8875,0.7373750000000004,355,0.0,2025-12-24T00:04:01.906136Z
29000,29,-13.8625,-55.45,0.8875,1.0,355,0.0,2025-12-24T00:04:02.103670Z
29250,30,5.841562499999999,23.366249999999997,0.9775,0.3276750000000002,391,0.0,2025-12-24T00:04:02.220487Z
29500,30,3.456249999999996,13.824999999999983,0.98,0.29150000000000015,392,0.0,2025-12-24T00:04:02.328384Z
