timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,visited_cells,loss,timestamp
42250,43,6.0140833333333354,30.070416666666677,0.98,0.14592499999999997,392,0.0,2025-12-24T00:01:48.957622Z
42500,43,0.07099999999999973,0.3549999999999969,0.98,0.2019000000000001,392,0.0,2025-12-24T00:01:49.070244Z
42750,43,1.151499999999999,5.757499999999997,0.98,0.26385000000000014,392,0.0,2025-12-24T00:01:49.183360Z
43000,43,10.828749999999998,54.14374999999999,0.98,0.20012500000000003,392,0.0,2025-12-24T00:01:49.293401Z
43250,44,-0.47766666666666713,-2.388333333333336,0.98,0.1561,392,0.0,2025-12-24T00:01:49.424571Z
43500,44,-4.699500000000001,-23.49750000000001,0.98,0.3989500000000002,392,0.0,2025-12-24T00:01:49.564529Z
43750,44,-7.94725,-39.73625,0.98,0.663725,392,0.0,2025-12-24T00:01:49.721572Z
44000,44,-11.329000000000002,-56.64500000000002,0.98,0.9629000000000003,392,0.0,2025-12-24T00:01:49.875447Z
44250,45,-0.21875000000000133,-1.093750000000007,0.98,0.23987500000000012,392,0.0,2025-12-24T00:01:50.002746Z
44500,45,3.371749999999999,16.858749999999997,0.98,0.18582500000000002,392,0.0,2025-12-24T00:01:50.112999Z
44750,45,4.510000000000014,22.55000000000007,0.98,0.49000000000000005,392,0.0,2025-12-24T00:01:50.264682Z
45000,45,1.1200000000000134,5.600000000000065,0.98,0.7480000000000001,392,0.0,2025-12-24T00:01:50.420734Z
45250,46,7.32991666666667,36.649583333333354,0.98,0.22667500000000007,392,0.0,2025-12-24T00:01:50.544556Z
45500,46,6.285,31.424999999999997,0.98,0.1685,392,0.0,2025-12-24T00:01:50.653112Z
45750,46,-0.4460000000000004,-2.230000000000002,0.98,0.1796,392,0.0,2025-12-24T00:01:50.767369Z
46000,46,1.6374999999999966,8.187499999999982,0.98,0.17925000000000005,392,0.0,2025-12-24T00:01:50.878440Z
46250,47,22.873750000000022,114.36875000000012,0.98,0.13262500000000002,392,0.0,2025-12-24T00:01:51.004264Z
46500,47,3.9969999999999946,19.98499999999997,0.98,0.16130000000000005,392,0.0,2025-12-24T00:01:51.115804Z
46750,47,5.436000000000002,27.18000000000001,0.98,0.1684000000000001,392,0.0,2025-12-24T00:01:51.231005Z
47000,47,-2.654000000000001,-13.270000000000007,0.98,0.44240000000000007,392,0.0,2025-12-24T00:01:51.343838Z
47250,48,-3.887983000000003,-19.439915000000013,0.49,0.6183250000000001,196,0.0,2025-12-24T00:01:51.546734Z
47500,48,-11.035428000000001,-55.17714,0.49,0.9607000000000001,196,0.0,2025-12-24T00:01:51.744089Z
47750,48,-11.43,-57.15,0.49,1.0,196,0.0,2025-12-24T00:01:51.940378Z
48000,48,-11.43,-57.15,0.49,1.0,196,0.0,2025-12-24T00:01:52.137512Z
48250,49,-1.9861666666666675,-9.930833333333338,0.98,0.24695000000000009,392,0.0,2025-12-24T00:01:52.259618Z
48500,49,3.2985000000000015,16.492500000000007,0.98,0.18715000000000004,392,0.0,2025-12-24T00:01:52.371440Z
48750,49,2.283250000000004,11.416250000000021,0.98,0.23267500000000008,392,0.0,2025-12-24T00:01:52.486141Z
49000,49,-1.3252499999999978,-6.626249999999992,0.98,0.602525,392,0.0,2025-12-24T00:01:52.604095Z
49250,50,12.271083333333332,61.35541666666665,0.98,0.24022500000000005,392,0.0,2025-12-24T00:01:52.727291Z
49500,50,2.4707499999999945,12.353749999999971,0.98,0.16292500000000007,392,0.0,2025-12-24T00:01:52.839894Z
