timestep,episode,reward,coverage_ratio,threat_level_avg,visited_cells
146250,37,33440.59812000095,0.6225,0.94,0
146500,37,38978.09812000131,0.6225,0.94,0
146750,37,44515.598120001676,0.6225,0.94,0
147000,37,50053.09812000204,0.6225,0.94,0
147250,37,55590.5981200024,0.6225,0.94,0
147500,37,61128.09812000277,0.6225,0.94,0
147750,37,66665.59812000276,0.6225,0.94,0
148000,37,73882.0981200027,0.6225,0.94,0
148250,38,1742.698104999987,0.195,0.965,0
148500,38,2090.6981049999645,0.195,0.965,0
148750,38,5468.798104999944,0.195,0.965,0
149000,38,12682.798104999823,0.195,0.965,0
149250,38,20445.29810499964,0.195,0.965,0
149500,38,28207.79810499946,0.195,0.965,0
149750,38,35970.29810499965,0.195,0.965,0
150000,38,43732.79810500038,0.195,0.965,0
150250,38,52006.09810500086,0.195,0.965,0
150500,38,62243.598105000136,0.195,0.965,0
150750,38,72481.09810499942,0.195,0.965,0
151000,38,82718.59810499869,0.195,0.965,0
151250,38,92956.09810499796,0.195,0.965,0
151500,38,103193.59810499723,0.195,0.965,0
151750,38,113431.0981049965,0.195,0.965,0
152000,38,123668.59810499578,0.195,0.965,0
152250,39,4183.1473125000075,0.335,0.7760750000000002,0
152500,39,4645.647312500098,0.335,0.9525,0
152750,39,5108.147312500189,0.335,0.9525,0
153000,39,5570.64731250028,0.335,0.9525,0
153250,39,6033.147312500371,0.335,0.9525,0
153500,39,8590.44731250039,0.335,0.9525,0
153750,39,13791.04731250031,0.335,0.9525,0
154000,39,19203.547312500457,0.335,0.9525,0
154250,39,24616.04731250082,0.335,0.9525,0
154500,39,30028.547312501185,0.335,0.9525,0
154750,39,35441.04731250155,0.335,0.9525,0
155000,39,40853.54731250191,0.335,0.9525,0
155250,39,46266.047312502276,0.335,0.9525,0
155500,39,51678.54731250264,0.335,0.9525,0
155750,39,57091.047312503004,0.335,0.9525,0
156000,39,64370.64731250363,0.335,0.9525,0
156250,40,2058.14812,0.05,0.965,0
156500,40,4870.64812,0.05,0.965,0
156750,40,7683.14812,0.05,0.965,0
157000,40,10495.64812,0.05,0.965,0
157250,40,13308.14812,0.05,0.965,0
157500,40,16120.64812,0.05,0.965,0
157750,40,18933.148119999998,0.05,0.965,0
158000,40,21745.648119999998,0.05,0.965,0
158250,40,24558.148119999998,0.05,0.965,0
158500,40,27370.648119999998,0.05,0.965,0
158750,40,31683.948120000205,0.05,0.965,0
159000,40,36971.44812000057,0.05,0.965,0
159250,40,42258.94812000093,0.05,0.965,0
159500,40,47546.448120001296,0.05,0.965,0
159750,40,52833.94812000166,0.05,0.965,0
160000,40,58121.448120002024,0.05,0.965,0
160250,41,437.9481200000024,0.0625,0.9725,0
160500,41,2923.948119999994,0.0625,0.9725,0
160750,41,5661.448119999949,0.0625,0.9725,0
161000,41,8398.94811999992,0.0625,0.9725,0
161250,41,11136.448120000103,0.0625,0.9725,0
161500,41,13873.948120000285,0.0625,0.9725,0
161750,41,16611.448120000467,0.0625,0.9725,0
162000,41,19348.94812000065,0.0625,0.9725,0
162250,41,22086.44812000083,0.0625,0.9725,0
162500,41,24823.948120001012,0.0625,0.9725,0
162750,41,27561.448120001194,0.0625,0.9725,0
163000,41,30298.948120001376,0.0625,0.9725,0
163250,41,33036.44812000147,0.0625,0.9725,0
163500,41,35773.94812000074,0.0625,0.9725,0
163750,41,38511.448120000015,0.0625,0.9725,0
164000,41,42512.14811999946,0.0625,0.9725,0
164250,42,2036.5481199999904,0.225,0.965,0
164500,42,2374.0481199999676,0.225,0.965,0
164750,42,3885.648119999955,0.225,0.965,0
165000,42,6698.148119999954,0.225,0.965,0
165250,42,11229.248119999895,0.225,0.965,0
165500,42,16516.748119999815,0.225,0.965,0
165750,42,23087.248119999917,0.225,0.965,0
166000,42,30849.748119999735,0.225,0.965,0
166250,42,38612.24812000024,0.225,0.965,0
166500,42,46374.748120000964,0.225,0.965,0
166750,42,54137.24812000169,0.225,0.965,0
167000,42,61899.74812000242,0.225,0.965,0
167250,42,69662.24812000315,0.225,0.965,0
167500,42,77424.74812000387,0.225,0.965,0
167750,42,85187.2481200046,0.225,0.965,0
168000,42,92949.74812000533,0.225,0.965,0
168250,43,1819.748102500002,0.11,0.94,0
168500,43,7240.348102499987,0.11,0.94,0
168750,43,15252.848102499833,0.11,0.94,0
169000,43,24696.848102499847,0.11,0.94,0
169250,43,35184.34810249982,0.11,0.94,0
169500,43,45671.84810249909,0.11,0.94,0
169750,43,56159.34810249836,0.11,0.94,0
170000,43,68058.54810249819,0.11,0.94,0
170250,43,81021.04810249964,0.11,0.94,0
170500,43,93983.5481025011,0.11,0.94,0
170750,43,106946.04810250255,0.11,0.94,0
171000,43,119908.548102504,0.11,0.94,0
171250,43,134084.74810250482,0.11,0.94,0
171500,43,149522.24810250482,0.11,0.94,0
171750,43,164959.74810250482,0.11,0.94,0
172000,43,180397.24810250482,0.11,0.94,0
172250,44,2685.4481225000004,0.1425,0.965,0
172500,44,5497.9481225,0.1425,0.965,0
172750,44,8310.4481225,0.1425,0.965,0
173000,44,11122.9481225,0.1425,0.965,0
173250,44,13935.4481225,0.1425,0.965,0
173500,44,16747.948122499998,0.1425,0.965,0
173750,44,19560.448122499998,0.1425,0.965,0
174000,44,22372.948122499998,0.1425,0.965,0
174250,44,25185.448122499998,0.1425,0.965,0
174500,44,27997.948122499998,0.1425,0.965,0
174750,44,32578.548122500244,0.1425,0.965,0
175000,44,37866.04812250061,0.1425,0.965,0
175250,44,45386.948122501286,0.1425,0.965,0
175500,44,53149.44812250201,0.1425,0.965,0
175750,44,61145.54812250266,0.1425,0.965,0
176000,44,71383.04812250193,0.1425,0.965,0
176250,45,2753.598119999992,0.2625,0.9455500000000001,0
176500,45,3216.098119999969,0.2625,0.9525,0
176750,45,6020.898119999967,0.2625,0.9525,0
177000,45,8958.398119999967,0.2625,0.9525,0
177250,45,11895.898119999967,0.2625,0.9525,0
177500,45,14833.398119999967,0.2625,0.9525,0
177750,45,17770.89811999997,0.2625,0.9525,0
178000,45,20708.39811999997,0.2625,0.9525,0
178250,45,24196.298120000036,0.2625,0.9525,0
178500,45,29608.7981200004,0.2625,0.9525,0
178750,45,35021.29812000076,0.2625,0.9525,0
179000,45,40433.79812000113,0.2625,0.9525,0
179250,45,45860.29812000149,0.2625,0.9525,0
179500,45,53709.9981200022,0.2625,0.9525,0
179750,45,61597.49812000293,0.2625,0.9525,0
180000,45,69484.99812000366,0.2625,0.9525,0
180250,46,4854.731162499997,0.35,0.6604500000000003,0
180500,46,10379.83116250002,0.5775,0.9332499999999997,0
180750,46,10967.331162500112,0.5775,0.94,0
181000,46,11554.831162500202,0.5775,0.94,0
181250,46,12142.331162500293,0.5775,0.94,0
181500,46,12729.831162500384,0.5775,0.94,0
181750,46,13317.331162500475,0.5775,0.94,0
182000,46,13950.331162500566,0.5775,0.94,0
182250,46,17002.93116250057,0.5775,0.94,0
182500,46,20065.43116250057,0.5775,0.94,0
182750,46,24252.53116250072,0.5775,0.94,0
183000,46,31340.331162500763,0.5775,0.94,0
183250,46,39352.83116250133,0.5775,0.94,0
183500,46,47365.33116250206,0.5775,0.94,0
183750,46,56740.03116250204,0.5775,0.94,0
184000,46,67227.53116250131,0.5775,0.94,0
184250,47,740.3481224999999,0.115,0.98,0
184500,47,927.8481224999999,0.115,0.98,0
184750,47,1115.3481224999998,0.115,0.98,0
185000,47,1302.8481224999998,0.115,0.98,0
185250,47,1490.3481224999998,0.115,0.98,0
185500,47,1677.8481224999998,0.115,0.98,0
185750,47,1865.3481224999998,0.115,0.98,0
186000,47,2052.8481224999996,0.115,0.98,0
186250,47,2840.2481225000042,0.115,0.98,0
186500,47,5502.7481224999665,0.115,0.98,0
186750,47,8165.2481224998755,0.115,0.98,0
187000,47,10827.748122499785,0.115,0.98,0
187250,47,13490.248122499694,0.115,0.98,0
187500,47,16152.748122499603,0.115,0.98,0
187750,47,18815.24812249993,0.115,0.98,0
188000,47,21477.748122500292,0.115,0.98,0
188250,48,677.3481175000038,0.0225,0.94,0
188500,48,2646.848117500006,0.0225,0.94,0
188750,48,5709.348117500006,0.0225,0.94,0
189000,48,9094.548117499997,0.0225,0.94,0
189250,48,14632.048117499906,0.0225,0.94,0
189500,48,20169.548117500126,0.0225,0.94,0
189750,48,25707.04811750049,0.0225,0.94,0
190000,48,31244.548117500854,0.0225,0.94,0
190250,48,36782.04811750122,0.0225,0.94,0
190500,48,42319.54811750158,0.0225,0.94,0
190750,48,47857.048117501945,0.0225,0.94,0
191000,48,53394.54811750231,0.0225,0.94,0
191250,48,62478.14811750229,0.0225,0.94,0
191500,48,72965.64811750157,0.0225,0.94,0
191750,48,83453.14811750084,0.0225,0.94,0
192000,48,93940.64811750011,0.0225,0.94,0
192250,49,5407.648119999998,0.375,0.6616000000000001,0
192500,49,7529.048120000069,0.435,0.94,0
192750,49,8116.5481200001595,0.435,0.94,0
193000,49,8704.04812000025,0.435,0.94,0
193250,49,9291.548120000341,0.435,0.94,0
193500,49,11300.648120000384,0.435,0.94,0
193750,49,14370.648120000384,0.435,0.94,0
194000,49,19857.04812000058,0.435,0.94,0
194250,49,25875.64812000086,0.435,0.94,0
194500,49,33888.148120000806,0.435,0.94,0
194750,49,41900.64812000153,0.435,0.94,0
195000,49,49913.14812000226,0.435,0.94,0
195250,49,57925.64812000299,0.435,0.94,0
195500,49,65938.14812000371,0.435,0.94,0
195750,49,73950.64812000444,0.435,0.94,0
196000,49,82701.64812000479,0.435,0.94,0
196250,50,577.2481225000048,0.0725,0.965,0
196500,50,914.7481225000105,0.0725,0.965,0
196750,50,1252.248122499997,0.0725,0.965,0
197000,50,1589.7481224999742,0.0725,0.965,0
197250,50,1927.2481224999515,0.0725,0.965,0
197500,50,2264.7481224999287,0.0725,0.965,0
197750,50,2602.248122499906,0.0725,0.965,0
198000,50,2939.7481224998833,0.0725,0.965,0
198250,50,3277.2481224998605,0.0725,0.965,0
198500,50,3937.44812249984,0.0725,0.965,0
198750,50,6749.94812249984,0.0725,0.965,0
199000,50,9562.44812249984,0.0725,0.965,0
199250,50,12374.94812249984,0.0725,0.965,0
199500,50,15187.44812249984,0.0725,0.965,0
199750,50,17999.948122499838,0.0725,0.965,0
200000,50,20819.948122499838,0.0725,0.965,0
