timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,exploration_score,loss,timestamp
45500,28,16398.364410020597,32796.72882004119,0.5625,0.8476750000000002,225.0,13589.07421875,2025-12-22T00:19:08.260281Z
45750,28,16398.364410020597,32796.72882004119,0.665,0.70825,266.0,13589.07421875,2025-12-22T00:19:08.767941Z
46000,28,16398.364410020597,32796.72882004119,0.7525,0.7253500000000002,301.0,13589.07421875,2025-12-22T00:19:09.277319Z
46250,28,16398.364410020597,32796.72882004119,0.8375,0.7285000000000003,335.0,13589.07421875,2025-12-22T00:19:09.798703Z
46500,29,16798.990354781785,33597.98070956357,0.1525,0.7002250000000001,61.0,13589.07421875,2025-12-22T00:19:10.333956Z
46750,29,16798.990354781785,33597.98070956357,0.3675,0.7297750000000001,147.0,13589.07421875,2025-12-22T00:19:11.050828Z
47000,29,16798.990354781785,33597.98070956357,0.5925,0.6550500000000001,237.0,13589.07421875,2025-12-22T00:19:11.556582Z
47250,29,16798.990354781785,33597.98070956357,0.7275,0.7366750000000001,291.0,17207.453125,2025-12-22T00:19:13.297416Z
47500,29,16798.990354781785,33597.98070956357,0.7925,0.8410750000000001,317.0,17207.453125,2025-12-22T00:19:13.820734Z
47750,29,16798.990354781785,33597.98070956357,0.83,0.7861500000000001,332.0,17207.453125,2025-12-22T00:19:14.379708Z
48000,30,16595.20277790986,33190.40555581972,0.875,0.7980250000000001,350.0,17207.453125,2025-12-22T00:19:14.993300Z
48250,30,16595.20277790986,33190.40555581972,0.28,0.69855,112.0,17207.453125,2025-12-22T00:19:15.534372Z
48500,30,16595.20277790986,33190.40555581972,0.4375,0.7557250000000001,175.0,17207.453125,2025-12-22T00:19:16.072555Z
48750,30,16595.20277790986,33190.40555581972,0.6025,0.7829250000000002,241.0,17207.453125,2025-12-22T00:19:16.732006Z
49000,30,16595.20277790986,33190.40555581972,0.6975,0.6447750000000001,279.0,17207.453125,2025-12-22T00:19:17.250965Z
49250,30,16595.20277790986,33190.40555581972,0.8275,0.6657000000000001,331.0,15232.3603515625,2025-12-22T00:19:19.051193Z
49500,30,16595.20277790986,33190.40555581972,0.885,0.6917500000000001,354.0,15232.3603515625,2025-12-22T00:19:19.554372Z
49750,31,16876.131550846436,33752.26310169287,0.2225,0.5778500000000001,89.0,15232.3603515625,2025-12-22T00:19:20.088252Z
50000,31,16876.131550846436,33752.26310169287,0.4325,0.649275,173.0,15232.3603515625,2025-12-22T00:19:20.614643Z
50250,31,16876.131550846436,33752.26310169287,0.5625,0.768225,225.0,15232.3603515625,2025-12-22T00:19:21.120351Z
50500,31,16876.131550846436,33752.26310169287,0.6575,0.79735,263.0,15232.3603515625,2025-12-22T00:19:21.640550Z
50750,31,16876.131550846436,33752.26310169287,0.71,0.8900750000000001,284.0,15232.3603515625,2025-12-22T00:19:22.141510Z
51000,31,16876.131550846436,33752.26310169287,0.725,0.8646250000000001,290.0,15232.3603515625,2025-12-22T00:19:22.646857Z
51250,32,16539.66978924386,33079.33957848772,0.05,0.38627500000000015,20.0,13705.0244140625,2025-12-22T00:19:24.500263Z
51500,32,16539.66978924386,33079.33957848772,0.37,0.5418250000000001,148.0,13705.0244140625,2025-12-22T00:19:25.041382Z
51750,32,16539.66978924386,33079.33957848772,0.6,0.7851500000000001,240.0,13705.0244140625,2025-12-22T00:19:25.558340Z
52000,32,16539.66978924386,33079.33957848772,0.7025,0.664,281.0,13705.0244140625,2025-12-22T00:19:26.057570Z
52250,32,16539.66978924386,33079.33957848772,0.7725,0.6274250000000001,309.0,13705.0244140625,2025-12-22T00:19:26.562947Z
52500,32,16539.66978924386,33079.33957848772,0.8125,0.9233500000000001,325.0,13705.0244140625,2025-12-22T00:19:27.121773Z
52750,32,16539.66978924386,33079.33957848772,0.845,0.876075,338.0,13705.0244140625,2025-12-22T00:19:27.626607Z
53000,33,16757.63956717793,33515.27913435586,0.22,0.6678250000000001,88.0,13705.0244140625,2025-12-22T00:19:28.143726Z
53250,33,16757.63956717793,33515.27913435586,0.3625,0.8610500000000001,145.0,14305.1552734375,2025-12-22T00:19:30.013730Z
53500,33,16757.63956717793,33515.27913435586,0.4925,0.7495750000000001,197.0,14305.1552734375,2025-12-22T00:19:30.528759Z
53750,33,16757.63956717793,33515.27913435586,0.615,0.7080000000000001,246.0,14305.1552734375,2025-12-22T00:19:31.038331Z
54000,33,16757.63956717793,33515.27913435586,0.67,0.8575,268.0,14305.1552734375,2025-12-22T00:19:31.541397Z
54250,33,16757.63956717793,33515.27913435586,0.7575,0.7588750000000001,303.0,14305.1552734375,2025-12-22T00:19:32.037514Z
54500,34,16555.44448470287,33110.88896940574,0.15,0.7169000000000001,60.0,14305.1552734375,2025-12-22T00:19:32.558607Z
54750,34,16555.44448470287,33110.88896940574,0.425,0.6376250000000001,170.0,14305.1552734375,2025-12-22T00:19:33.070273Z
55000,34,16555.44448470287,33110.88896940574,0.5675,0.7256,227.0,14305.1552734375,2025-12-22T00:19:33.565448Z
